"gene","end","sample","condition","count","percent"
"iMet-CAT-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",151,14.44
"iMet-CAT-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",102,9.04
"iMet-CAT-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",271,16.8
"iMet-CAT-2","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",178,7.76
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",42,2.97
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",48,1.86
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",10,3.01
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",21,2.37
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",48,4.59
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",42,3.72
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",94,5.83
"iMet-CAT-2","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",64,2.79
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",948,67
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",1887,72.97
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",176,53.01
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",639,72.12
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",612,58.51
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",799,70.83
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",901,55.86
"iMet-CAT-2","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",1656,72.19
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",286,20.21
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",446,17.25
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",77,23.19
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",141,15.91
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",235,22.47
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",185,16.4
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",347,21.51
"iMet-CAT-2","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",396,17.26
"iMet-CAT-3","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"iMet-CAT-3","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"iMet-CAT-3","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"iMet-CAT-3","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"iMet-CAT-3","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"iMet-CAT-3","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"iMet-CAT-3","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"iMet-CAT-3","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"iMet-CAT-3","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"iMet-CAT-3","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"iMet-CAT-3","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",3,100
"iMet-CAT-3","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",8,88.89
"iMet-CAT-3","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",1,100
"iMet-CAT-3","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",4,100
"iMet-CAT-3","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",4,100
"iMet-CAT-3","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"iMet-CAT-3","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",1,11.11
"iMet-CAT-3","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"iMet-CAT-3","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"iMet-CAT-3","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",18,13.85
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",14,8.28
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",3,6.98
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",11,10.38
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",12,4.38
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",25,10.68
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",21,10.71
"tRX-Ala-AGC-5","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",57,14.18
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",1,0.59
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",2,4.65
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",3,2.83
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",9,3.28
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",5,2.14
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",2,1.02
"tRX-Ala-AGC-5","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",7,1.74
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",87,66.92
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",129,76.33
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",35,81.4
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",77,72.64
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",207,75.55
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",183,78.21
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",143,72.96
"tRX-Ala-AGC-5","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",298,74.13
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",25,19.23
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",25,14.79
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",3,6.98
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",15,14.15
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",46,16.79
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",21,8.97
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",30,15.31
"tRX-Ala-AGC-5","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",40,9.95
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",15,93.75
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",31,83.78
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",4,80
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",10,90.91
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",21,95.45
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",12,100
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",18,90
"tRX-Ala-AGC-6","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",32,86.49
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Ala-AGC-6","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",1,6.25
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",5,13.51
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",1,4.55
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",2,10
"tRX-Ala-AGC-6","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",5,13.51
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",1,2.7
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",1,20
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",1,9.09
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Ala-AGC-6","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-3","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-3","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-3","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",1,100
"tRX-Cys-GCA-3","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",7,100
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",11,100
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",4,100
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",7,100
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",2,100
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",5,100
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",8,100
"tRX-Cys-GCA-4","Absent","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",10,100
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-4","C","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_2_R1.fq.gz.unpaired_uniq.bam","X1",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_1_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X2_2_R1.fq.gz.unpaired_uniq.bam","X2",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_1_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-4","CA","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X4_2_R1.fq.gz.unpaired_uniq.bam","X4",0,0
"tRX-Cys-GCA-4","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_1_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Cys-GCA-4","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_Ctrl_2_R1.fq.gz.unpaired_uniq.bam","Ctrl",0,0
"tRX-Cys-GCA-4","CC","/gpfs2/shankj/CodonUsage2/Ensembl/0Lib/01tRNA_seq/skj/clean_X1_1_R1.fq.gz.unpaired_uniq.bam","X1",0,0
